,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
156105,10181113,12032491,4275,4275,4275, 36 months,16.24 ,150.81,C,C5,Administrative Assistant,1 year,0,23000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10181113,  Borrower added on 01/08/14 > To consolodate two credit card accounts with Capital One<br>,debt_consolidation,Consolodation,871xx,NM,16.28,0,Dec-96,2,44,44,8,1,5787,68.10%,26,f,3286.88,3286.88,1507.88,1507.88,988.12,519.76,0,0,0,Nov-14,150.81,Dec-14,Nov-14,0,44,1
156166,10133496,11984695,10000,10000,10000, 36 months,15.61 ,349.65,C,C4,Manager,5 years,0,38000,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10133496,  Borrower added on 01/08/14 > Home improvement<br>,other,Home improvement,482xx,MI,28.3,0,Feb-95,0,76,77,8,1,5359,81%,15,w,7671.24,7671.24,3496.5,3496.5,2328.76,1167.74,0,0,0,Nov-14,349.65,Dec-14,Nov-14,0,74,1
156186,10143840,11994909,18225,18225,18225, 36 months,14.47 ,627.06,C,C2,Driver / Delivery,10+ years,1,61000,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10143840,  Borrower added on 01/08/14 > The only reason for this loan is to pay down high interest revolving credit cards. I plan on purchasing a home in less than 2 years. This loan will help not only to pay cards off right now and save money and now only one payment to make. I am employed with same company for 12+ years.<br>,debt_consolidation,Get out of debt quick,751xx,TX,14.67,0,Oct-06,0,25,104,10,1,5136,42.10%,17,f,13923.82,13923.82,6270.51,6270.51,4301.18,1969.33,0,0,0,Nov-14,627.06,Dec-14,Nov-14,0,25,1
156201,10153675,12004774,17000,17000,17000, 60 months,17.57 ,427.73,D,D2,Manager,9 years,1,80000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10153675,  Borrower added on 01/08/14 > To consolidate my debt. Thank you for giving me this opportunity.<br>,debt_consolidation,Thank you,070xx,NJ,15.71,0,Jul-97,1,41,105,16,1,15700,47.60%,24,f,15090.15,15090.15,4275.13,4275.13,1909.85,2365.28,0,0,0,Nov-14,427.73,Dec-14,Nov-14,0,66,1
156231,10073253,11924449,10000,10000,10000, 36 months,14.47 ,344.07,C,C2,Team Manager,10+ years,0,127000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10073253,  Borrower added on 01/08/14 > Consolodation of other small accounts.<br>,debt_consolidation,Consolodation,480xx,MI,14.31,0,Feb-85,2,33,22,19,1,24061,71.20%,41,f,7639.91,7639.91,3440.65,3440.65,2360.09,1080.56,0,0,0,Nov-14,344.07,Dec-14,Nov-14,0,33,1
156382,8557309,10309348,21000,21000,21000, 36 months,10.99 ,687.42,B,B2,Technology Manager,3 years,0,103000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8557309,  Borrower added on 01/08/14 > Consolidate credit card debt<br>,credit_card,CC Loan,773xx,TX,20.99,0,Jan-02,0,36,101,11,2,19278,90.10%,26,f,15841.92,15841.92,6871.46,6871.46,5158.08,1713.38,0,0,0,Nov-14,687.42,Dec-14,Nov-14,0,36,1
156416,10083513,11934678,7200,7200,7200, 36 months,20.50 ,269.42,E,E1,Senior Mortgage Development Officer,2 years,1,47800,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10083513,  Borrower added on 01/08/14 > To payoff three credit cards and a personal loan<br>,debt_consolidation,Debt consolidation,077xx,NJ,14.36,0,Sep-92,2,64,58,14,1,8074,69.60%,35,f,5618.06,5618.06,2694,2694,1581.94,1112.06,0,0,0,Nov-14,269.42,Dec-14,Nov-14,0,66,1
156447,10110912,11962348,10400,10400,10400, 36 months,13.98 ,355.35,C,C1,Service technician,1 year,1,48750,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10110912,  Borrower added on 01/07/14 > Debt consolidation prior to home purchase.<br>,debt_consolidation,Debt consolidation,224xx,VA,31.63,0,Nov-98,1,43,99,8,1,3746,25.70%,20,f,7931.68,7931.68,3553.12,3553.12,2468.32,1084.8,0,0,0,Nov-14,355.35,Dec-14,Nov-14,0,43,1
156459,10123424,2742567,14000,14000,14000, 60 months,17.57 ,352.25,D,D2,Operations Manager,7 years,0,40000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10123424,  Borrower added on 01/08/14 > Paying off all Credit Cards<br>,other,Debt Consolidation,747xx,OK,30.54,0,Aug-04,0,40,6,12,1,7394,72.50%,20,f,12427.2,12427.2,3520.62,3520.62,1572.8,1947.82,0,0,0,Nov-14,352.25,Dec-14,Nov-14,0,45,1
156471,10133252,11984481,19725,19725,19725, 36 months,13.98 ,673.97,C,C1,Utilities/Repairs Operator,10+ years,0,75000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10133252,  Borrower added on 01/07/14 > To pay off high interest loans<br>,debt_consolidation,Debt consolidation,800xx,CO,20.42,0,Jun-98,0,58,67,14,1,12491,69%,37,f,15043.31,15043.31,6739.26,6739.26,4681.69,2057.57,0,0,0,Nov-14,673.97,Dec-14,Nov-14,0,58,1
156485,10151530,12002844,21000,21000,21000, 60 months,17.57 ,528.37,D,D2,Logistician,3 years,0,95000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10151530,  Borrower added on 01/07/14 > Debt consolidation to eradicate high interest charges on multiple credit cards.<br>,debt_consolidation,Debt Consolidation,210xx,MD,15.76,1,Nov-93,0,6,14,9,1,17757,71.30%,22,f,18640.84,18640.84,5280.91,5280.91,2359.16,2921.75,0,0,0,Nov-14,528.37,Dec-14,Nov-14,0,6,1
156494,10153415,12004530,10000,10000,10000, 36 months,7.90 ,312.91,A,A4,Provider Services Manager,10+ years,0,111000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10153415,  Borrower added on 01/07/14 > We will pay off high interest rate credit cards and a few smaller bills. This will enable us to focus on paying down this loan and have one payment.<br>,credit_card,consolidate cards,992xx,WA,9.25,2,Nov-88,0,12,46,14,1,10063,40.10%,48,w,7454.74,7454.74,3129.1,3129.1,2545.26,583.84,0,0,0,Nov-14,312.91,Dec-14,Nov-14,0,12,1
156603,10235668,12097821,24000,24000,24000, 36 months,8.90 ,762.08,A,A5,Biomedical Engineer,8 years,1,100000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10235668,  Borrower added on 01/07/14 > To pay off and cancel several credit cards and ultimately get out of debt.  We make good money and by the time all are paid there is not much left as I always make payments double or triple of what is requested by the creditor. It will be nice to not live paycheck to paycheck.<br>,credit_card,relief,853xx,AZ,13.01,0,Dec-02,0,29,112,6,1,11582,64%,12,f,17961.54,17961.54,7619.26,7619.26,6038.46,1580.8,0,0,0,Nov-14,762.08,Dec-14,Nov-14,0,29,1
156687,10138210,11989884,9450,9450,9450, 36 months,14.47 ,325.14,C,C2,ARNP Endocrinology,7 years,1,68286.22,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10138210,  Borrower added on 01/07/14 > I want to pay off my credit cards and lower the interest rate<br>,debt_consolidation,Debt consolidation,331xx,FL,10.62,1,Mar-04,0,5,110,10,1,5167,67.10%,23,f,7219.76,7219.76,3251.39,3251.39,2230.24,1021.15,0,0,0,Nov-14,325.14,Dec-14,Nov-14,0,5,1
156827,10182920,12034123,19375,19375,19375, 60 months,22.40 ,539.54,E,E3,Safety Consultant,< 1 year,1,110768,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10182920,  Borrower added on 01/07/14 > We needed  to take out an emergency loan for moving expenses.  It is has a high interest rate of 89.9%.Currently payment is $749.43. I have paid every month on time and I want to lower the interest rate and monthly payment.  Also I want to consolidate all my other bills into one payment every month.<br>,debt_consolidation,Make One Payment for All bills,908xx,CA,17.58,0,Jun-01,0,44,23,8,1,1170,65%,30,w,17649.25,17649.25,4855.86,4855.86,1725.75,3130.11,0,0,0,Oct-14,539.54,Dec-14,Nov-14,0,44,1
156899,10093211,10309461,5000,5000,5000, 36 months,15.61 ,174.83,C,C4,Clerk,10+ years,0,53000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10093211,"  Borrower added on 01/07/14 > I am working on getting my bills under control to establish a better credit score, I make good money and need to be able to build up savings to pay cash on any purchases in the future.<br>",debt_consolidation,Debt consolidation,170xx,PA,14.42,1,Feb-99,3,22,106,13,1,6003,29.60%,34,w,3835.57,3835.57,1748.3,1748.3,1164.43,583.87,0,0,0,Nov-14,174.83,Dec-14,Nov-14,0,22,1
156941,10142961,11994154,28625,28625,28625, 36 months,16.99 ,1020.42,D,D1,Sr. Accountability Programmer,< 1 year,0,68952,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10142961,  Borrower added on 01/07/14 > I would like to consolidate all of my high interest credit cards into one payment with a set ending date.<br>,debt_consolidation,Credit Card Payoff,281xx,NC,26.44,0,Aug-88,1,37,71,23,1,22939,65%,42,f,22066.8,22066.8,10203.75,10203.75,6558.2,3645.55,0,0,0,Nov-14,1020.42,Dec-14,Nov-14,0,78,1
156999,10182861,12034078,17625,17625,17625, 60 months,14.98 ,419.12,C,C3,Production Manager,4 years,0,45000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10182861,  Borrower added on 01/08/14 > Debt consolidation.<br>,debt_consolidation,Debt Consolidation,441xx,OH,24.45,0,Aug-89,0,70,109,12,1,14003,60.90%,21,f,15519.02,15519.02,4189.76,4189.76,2105.98,2083.78,0,0,0,Nov-14,419.12,Dec-14,Nov-14,0,70,1
157028,10082726,11933997,8000,8000,8000, 36 months,13.98 ,273.35,C,C1,Registered Nurse,7 years,0,65000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10082726,  Borrower added on 01/07/14 > bought a home about two years ago...needed my tlc and now this will happen..thanks<br>,home_improvement,my home,440xx,OH,15.92,1,Mar-01,1,21,44,19,1,6496,21.20%,52,f,6101.4,6101.4,2732.98,2732.98,1898.6,834.38,0,0,0,Nov-14,273.35,Dec-14,Nov-14,0,50,1
157093,10152617,12003858,10000,10000,10000, 36 months,7.90 ,312.91,A,A4,Safety Trainer,< 1 year,0,56500,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10152617,"  Borrower added on 01/08/14 > I have three credit cards with some outrages fees and rates. That I would love to pay off, that would save me so much. And allow me to put more anyway for retirement.<br>",credit_card,New start ,731xx,OK,23.64,0,Dec-87,0,34,32,12,1,12895,55.30%,34,f,7455.12,7455.12,3128.62,3128.62,2544.88,583.74,0,0,0,Nov-14,312.91,Dec-14,Nov-14,0,48,1
157143,10072709,11924005,9600,9600,9600, 36 months,11.99 ,318.82,B,B3,Counselor,7 years,0,53000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10072709,  Borrower added on 01/06/14 > Credit Card Consolidation.  Need lower interest rate.<br>,credit_card,Credit card refinancing,932xx,CA,13.9,2,Dec-99,1,20,116,18,1,13716,67.20%,53,w,7268.06,7268.06,3188.2,3188.2,2331.94,856.26,0,0,0,Nov-14,318.82,Dec-14,Nov-14,0,20,1
157157,10082603,11933895,10000,10000,10000, 36 months,13.98 ,341.68,C,C1,INDUSTRIAL ELECTRICIAN,10+ years,1,70000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10082603,"  Borrower added on 01/06/14 > Plain and simple, it is to consolidate my credit card bills and pay them off.<br>",debt_consolidation,debt consolidation,083xx,NJ,15.33,1,Oct-00,4,7,48,7,1,3681,57.50%,19,f,7626.43,7626.43,3416.76,3416.76,2373.57,1043.19,0,0,0,Nov-14,341.68,Dec-14,Nov-14,0,49,1
157164,10089625,11941159,15250,15250,15250, 36 months,14.47 ,524.7,C,C2,Consulting RN,8 years,0,35000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10089625,  Borrower added on 01/07/14 > I am going to pay off my credit cards and do some home improvements with the remaining balance.<br>,credit_card,pay off cc and home improvements,634xx,MO,22.26,1,Nov-87,1,17,45,12,2,5084,9.80%,47,f,11650.9,11650.9,5246.98,5246.98,3599.1,1647.88,0,0,0,Nov-14,524.7,Dec-14,Nov-14,0,17,1
157228,10142783,11993995,10000,10000,10000, 36 months,13.53 ,339.5,B,B5,Superintendent,10+ years,0,120000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10142783,  Borrower added on 01/06/14 > Pay off debts and make just one payment<br>,debt_consolidation,Debt consolidation,764xx,TX,11.7,0,Nov-88,3,50,16,9,1,9414,70.80%,21,f,7615.03,7615.03,3393.35,3393.35,2384.97,1008.38,0,0,0,Nov-14,339.5,Dec-14,Nov-14,0,50,1
157260,10122568,11973860,17450,17450,17450, 60 months,16.24 ,426.58,C,C5,Teacher,10+ years,0,65000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10122568,  Borrower added on 01/07/14 > I am really tired of paying high amounts of interest in most of my credit cards and I would like to be debt free very soon.<br>,debt_consolidation,Debt Free,770xx,TX,15.08,1,May-90,1,7,99,8,1,8046,75.20%,30,f,15425.73,15425.73,4265.32,4265.32,2024.27,2241.05,0,0,0,Nov-14,426.58,Dec-14,Nov-14,0,75,1
157341,10172485,12023809,10000,10000,10000, 60 months,16.99 ,248.48,D,D1,OPERATOR#2,7 years,0,60000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10172485,"  Borrower added on 01/06/14 > Pay off credit cards.and home inprovment.<br><br> Borrower added on 01/06/14 > Pay off credit cards and ,home needs some work done in bathrooms.<br>",debt_consolidation,debt consolidation/home improvement,930xx,CA,15.28,1,Aug-95,1,21,74,10,1,5083,44.20%,23,f,8860.41,8860.41,2484.52,2484.52,1139.59,1344.93,0,0,0,Nov-14,248.48,Dec-14,Nov-14,0,66,1
157384,10082433,11933739,14000,14000,13975, 36 months,13.98 ,478.36,C,C1,Purchasing Specialist,10+ years,0,77300,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10082433,  Borrower added on 01/06/14 > I have several small loans that have interest rates ranging from 19-29%.  Combining them would cut my payments in half.<br>,debt_consolidation,Payoff Bills,802xx,CO,24.12,4,Oct-89,2,7,18,20,1,6826,44.30%,63,f,10677.01,10657.94,4783.41,4774.87,3322.99,1460.42,0,0,0,Nov-14,478.36,Dec-14,Nov-14,0,7,1
157511,10102571,11953871,5000,5000,5000, 36 months,16.24 ,176.38,C,C5,Office Adminstrator,10+ years,0,40000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10102571,  Borrower added on 01/06/14 > I would like to consolodate credit cards into one payment (and then TEAR up the cards) LOL. thank you.<br>,debt_consolidation,PayOffCardsLoan,935xx,CA,21.75,0,May-00,4,47,57,8,1,5072,47%,47,f,3844.29,3844.29,1763.68,1763.68,1155.71,607.97,0,0,0,Nov-14,176.38,Dec-14,Nov-14,0,71,1
157592,10121199,11972619,35000,35000,34975, 60 months,19.97 ,926.71,D,D5,sales,9 years,0,115000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10121199,"  Borrower added on 01/06/14 > I have 20,000 credit card  pay off a car and  owe irs 8000<br>",credit_card,refiance,306xx,GA,13.37,0,Nov-95,0,35,61,10,1,31365,84.30%,34,f,31288.24,31265.89,9266.18,9259.56,3711.76,5554.42,0,0,0,Nov-14,926.71,Dec-14,Nov-14,0,48,1
157683,10091418,11942729,15000,15000,14975, 60 months,18.25 ,382.95,D,D3,Staff Accountant,2 years,0,45000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10091418,  Borrower added on 01/06/14 > We just bought a new home and want to consolidate our other debt.  Paying off our car loan and high interest credit cards will leave us with fewer and smaller payments to make every month.  It will also let us make some auto repairs as well as have a little cash in savings in case of emergency.<br>,debt_consolidation,Debt Consolidation,730xx,OK,19.23,0,May-93,1,35,76,4,1,6324,91.70%,8,f,13342.06,13319.82,3827.82,3821.45,1657.94,2169.88,0,0,0,Nov-14,382.95,Dec-14,Nov-14,0,35,1
157695,10101212,11952623,25000,25000,24975, 60 months,22.40 ,696.18,E,E3,National Sales Mgr/Western Region,9 years,0,118000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10101212,  Borrower added on 01/06/14 > Debt Consolidation along with paying the state of Kansas money to release  me.<br>,debt_consolidation,debt/kansas,662xx,KS,13.42,0,Jan-72,3,24,6,23,5,26154,64.10%,41,f,22773.94,22751.16,6263.49,6257.23,2226.06,4037.43,0,0,0,Oct-14,696.18,Dec-14,Nov-14,0,36,1
157707,10112325,11963639,22000,22000,22000, 36 months,10.99 ,720.15,B,B2,service foreman,5 years,0,100000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10112325,  Borrower added on 01/06/14 > we are consolidating credit cards to have one payment<br>,credit_card,Credit card refinancing,480xx,MI,15.7,0,Nov-90,0,55,48,16,1,62588,48.30%,27,f,16594.98,16594.98,7200.52,7200.52,5405.02,1795.5,0,0,0,Nov-14,720.15,Dec-14,Nov-14,0,77,1
157746,10092236,11943482,15000,15000,15000, 60 months,19.97 ,397.16,D,D5,Supervisor,10+ years,0,58000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10092236,  Borrower added on 01/05/14 > Home improvements<br>,home_improvement,Home improvement,919xx,CA,16.68,0,Nov-97,2,40,99,7,1,3979,52.40%,24,f,13409.34,13409.34,3970.99,3970.99,1590.66,2380.33,0,0,0,Nov-14,397.16,Dec-14,Nov-14,0,52,1
157927,10121992,11973328,15000,15000,14975, 60 months,13.98 ,348.87,C,C1,Operations Tech,3 years,0,38000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10121992,  Borrower added on 01/06/14 > Debt Consolidation<br>,debt_consolidation,Debt Consolidation,402xx,KY,19.23,1,May-87,0,18,101,10,1,7163,30.60%,21,f,13164.86,13142.92,3488.23,3482.42,1835.14,1653.09,0,0,0,Nov-14,348.87,Dec-14,Nov-14,0,18,1
158123,10141261,11992606,35000,35000,35000, 36 months,19.97 ,1300.2,D,D5,BD Manager,7 years,1,115000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10141261,  Borrower added on 01/04/14 > The loan is going to be used to payoff high interest credit card &amp; retail debt. Have worked hard at rebuilding credit and pay on time. Consolidation of existing debt will result in $600 more per month spendable income. I have been with my employer for seven years and work in a stable industry.<br>,debt_consolidation,Consolidation,337xx,FL,16.41,1,Jun-01,2,17,109,17,1,17023,65%,41,f,27261.15,27261.15,13000.86,13000.86,7738.85,5262.01,0,0,0,Nov-14,1300.2,Dec-14,Nov-14,0,17,1
158215,10171700,12023067,20000,20000,20000, 60 months,19.22 ,521.24,D,D4,Area Sales Manager,8 years,0,100000,Verified,Jan-14,Late (16-30 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10171700,  Borrower added on 01/04/14 > I bought a house a 17 months ago and I furnished it on credit. Many of the accounts had 0% for the 1st year but know all the accounts accruing interest so I would like to consolidate 8 accounts into 1.<br>,debt_consolidation,Debt Consolidation,336xx,FL,26.39,0,Feb-99,1,41,53,20,2,13019,46.40%,50,f,18071.78,18071.78,4690.6,4690.6,1928.22,2762.38,0,0,0,Oct-14,521.24,Dec-14,Nov-14,0,41,1
158319,10071565,2629119,15000,15000,15000, 36 months,11.99 ,498.15,B,B3,Director Corporate Operations,7 years,0,120000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10071565,  Borrower added on 01/04/14 > This loan is to pay off and consolidate high interest credit cards.<br>,debt_consolidation,Debt Consolidation,554xx,MN,17.57,0,Apr-90,0,63,67,15,1,36364,70.70%,44,f,11356.46,11356.46,4981.43,4981.43,3643.54,1337.89,0,0,0,Nov-14,498.15,Dec-14,Nov-14,0,63,1
158359,10131367,11982782,18500,18500,18500, 36 months,13.53 ,628.08,B,B5,Supervision,10+ years,0,92084,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10131367,  Borrower added on 01/03/14 > I have been attempting to payoff my credit card debt for the past few years by doubling payments and always paying extra but with the loan shark interest rates I am being charged I am not gaining much ground. This Debt Freedom Loan will give me complete payoffs and loan payed off in 3 years!<br>,credit_card,Debt Freedom Loan,484xx,MI,24.75,0,Jun-00,4,50,36,15,1,16293,78.30%,41,f,14086.78,14086.78,6279.19,6279.19,4413.22,1865.97,0,0,0,Nov-14,628.08,Dec-14,Nov-14,0,50,1
